NOC,Event,Gam_Med_Bro,Gam_Med_Sil,Gam_Med_Gol,Gam_Med_Non
IRI,Athletics Men's 20 kilometres Walk,0,0,0,2
IRQ,"Wrestling Men's Light-Heavyweight, Greco-Roman",0,0,0,1
BAN,Swimming Men's 100 metres Breaststroke,0,0,0,3
BAN,Swimming Men's 200 metres Breaststroke,0,0,0,1
BAN,Golf Men's Individual,0,0,0,1
IRI,Athletics Men's Triple Jump,0,0,0,1
MAR,"Equestrianism Mixed Dressage, Individual",0,0,0,1
ALG,Athletics Women's Triple Jump,0,0,0,3
UKR,Athletics Women's 10 kilometres Walk,0,0,0,1
IND,Weightlifting Men's Middleweight,0,0,0,3
MDA,"Wrestling Men's Light-Flyweight, Freestyle",0,0,0,1
GRE,"Fencing Men's epee, Masters, Individual",1,0,0,0
GRE,"Fencing Men's Sabre, Masters, Individual",0,1,0,0
GER,Modern Pentathlon Women's Individual,0,0,1,7
LTU,Athletics Men's Triple Jump,0,0,0,1
MAS,Athletics Women's 10 kilometres Walk,0,0,0,1
IND,Weightlifting Men's Heavyweight,0,0,0,2
SRI,Athletics Women's Marathon,0,0,0,1
CHI,Swimming Men's 200 metres Backstroke,0,0,0,1
MAD,Boxing Men's Lightweight,0,0,0,3
SLO,Taekwondo Women's Heavyweight,0,0,0,1
MAD,Swimming Women's 100 metres Breaststroke,0,0,0,2
MAD,Swimming Women's 200 metres Breaststroke,0,0,0,1
ARM,Alpine Skiing Women's Giant Slalom,0,0,0,2
ARM,Alpine Skiing Women's Slalom,0,0,0,2
BEL,Judo Women's Half-Heavyweight,0,0,1,2
KAZ,Boxing Men's Flyweight,0,2,0,4
EUN,"Athletics Men's 1,500 metres",0,0,0,1
MAD,Athletics Men's 800 metres,0,0,0,3
MAD,Athletics Men's 400 metres Hurdles,0,0,0,3
MAD,"Athletics Men's 1,500 metres",0,0,0,2
MAD,Athletics Women's 100 metres,0,0,0,4
MAD,Weightlifting Women's Flyweight,0,0,0,1
MAD,Athletics Men's Decathlon,0,0,0,1
MAD,Athletics Women's 100 metres Hurdles,0,0,0,4
KAZ,Judo Men's Half-Heavyweight,0,1,0,5
SCG,Athletics Men's 50 kilometres Walk,0,0,0,3
FIJ,Athletics Men's Discus Throw,0,0,0,2
KOS,"Shooting Women's Air Rifle, 10 metres",0,0,0,1
NZL,Cycling Women's 500 metres Time Trial,0,0,0,1
MAR,Shooting Men's Trap,0,0,0,1
MAR,Shooting Men's Double Trap,0,0,0,1
MAS,Boxing Men's Light-Welterweight,0,0,0,1
SRI,"Shooting Women's Air Rifle, 10 metres",0,0,0,5
SRI,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0,0,0,4
MAD,Swimming Men's 200 metres Breaststroke,0,0,0,1
MGL,Athletics Women's 800 metres,0,0,0,1
MKD,"Wrestling Men's Lightweight, Freestyle",0,0,0,1
SUI,Shooting Men's Skeet,0,0,0,1
ARG,"Wrestling Men's Heavyweight, Freestyle",0,0,0,2
GUA,"Wrestling Men's Flyweight, Greco-Roman",0,0,0,2
DOM,"Wrestling Men's Featherweight, Greco-Roman",0,0,0,1
CUB,Table Tennis Women's Singles,0,0,0,3
CUB,Table Tennis Women's Doubles,0,0,0,4
AND,Swimming Women's 100 metres Backstroke,0,0,0,1
GUA,"Wrestling Men's Light-Flyweight, Greco-Roman",0,0,0,1
GUA,"Wrestling Men's Light-Flyweight, Freestyle",0,0,0,1
PUR,"Shooting Mixed Running Target, 50 metres",0,0,0,3
PAR,"Shooting Mixed Free Rifle, Three Positions, 300 metres",0,0,0,1
PAR,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",0,0,0,1
TTO,"Athletics Men's 5,000 metres",0,0,0,1
TTO,"Athletics Men's 10,000 metres",0,0,0,1
SAA,Boxing Men's Light-Middleweight,0,0,0,1
AND,Sailing Men's Two Person Dinghy,0,0,0,4
ECU,Athletics Women's 10 kilometres Walk,0,0,0,1
KGZ,"Wrestling Men's Super-Heavyweight, Greco-Roman",0,0,0,1
CHI,Athletics Women's 800 metres,0,0,0,1
CHI,"Athletics Women's 1,500 metres",0,0,0,1
PUR,"Athletics Women's 3,000 metres Steeplechase",0,0,0,1
VEN,"Canoeing Men's Kayak Doubles, 500 metres",0,0,0,2
VEN,"Canoeing Men's Kayak Doubles, 1,000 metres",0,0,0,2
GUA,Judo Men's Extra-Lightweight,0,0,0,1
IOA,Boxing Men's Lightweight,0,0,0,1
MRI,"Wrestling Men's Super-Heavyweight, Greco-Roman",0,0,0,1
MRI,"Wrestling Men's Super-Heavyweight, Freestyle",0,0,0,1
PAK,Athletics Men's Long Jump,0,0,0,5
BAN,Swimming Men's 100 metres Backstroke,0,0,0,1
MRI,Weightlifting Women's Flyweight,0,0,0,1
SRI,Athletics Men's Javelin Throw,0,0,0,1
BUL,Snowboarding Men's Parallel Giant Slalom,0,0,0,2
EST,Figure Skating Mixed Ice Dancing,0,0,0,2
SVK,Judo Men's Middleweight,0,0,0,1
MAD,Athletics Men's 100 metres,0,0,0,4
MAD,Weightlifting Men's Featherweight,0,0,0,1
MAD,"Athletics Men's 10,000 metres",0,0,0,1
MAD,Athletics Men's Marathon,0,0,0,4
MAD,"Athletics Men's 5,000 metres",0,0,0,1
MAD,Tennis Women's Singles,0,0,0,4
MAD,Tennis Women's Doubles,0,0,0,4
GDR,"Cycling Women's Road Race, Individual",0,0,0,2
FIN,"Wrestling Men's Flyweight, Freestyle",0,0,1,2
AUT,Rowing Men's Lightweight Double Sculls,0,0,0,4
MRI,Judo Men's Middleweight,0,0,0,1
LTU,Swimming Men's 200 metres Backstroke,0,0,0,4
MAD,Boxing Men's Welterweight,0,0,0,2
BEL,Taekwondo Women's Heavyweight,0,0,0,1
MDV,Badminton Men's Singles,0,0,0,1
IRQ,Taekwondo Men's Welterweight,0,0,0,1
PAK,"Athletics Men's 10,000 metres",0,0,0,1
EGY,Judo Men's Open Class,0,1,0,0
EGY,Taekwondo Men's Heavyweight,0,0,0,1
LTU,Biathlon Women's 7.5 kilometres Sprint,0,0,0,6
LTU,Biathlon Women's 10 kilometres Pursuit,0,0,0,3
LTU,Biathlon Women's 15 kilometres,0,0,0,5
DEN,"Athletics Women's 10,000 metres",0,0,0,1
UAR,Weightlifting Men's Lightweight,0,0,0,1
MAD,Athletics Women's Marathon,0,0,0,1
FIJ,Judo Women's Middleweight,0,0,0,2
PAK,Sailing Men's Two Person Dinghy,0,0,0,4
THA,Swimming Men's 200 metres Freestyle,0,0,0,2
SLO,Athletics Women's Javelin Throw,0,0,0,5
AUT,Athletics Men's 10 mile Walk,0,0,0,1
AUT,"Athletics Men's Cross-Country, Individual",0,0,0,1
IND,Shooting Men's Double Trap,0,1,0,2
MAD,Judo Women's Extra-Lightweight,0,0,0,1
THA,Tennis Men's Doubles,0,0,0,2
SRI,Athletics Men's 400 metres Hurdles,0,1,0,1
MAD,Swimming Women's 100 metres Butterfly,0,0,0,1
NZL,Alpine Skiing Women's Super G,0,0,0,1
GER,Athletics Men's 200 metres Hurdles,0,0,0,1
AUT,Sailing Men's One Person Heavyweight Dinghy,0,0,0,1
GER,"Canoeing Men's Kayak Singles, 200 metres",1,0,0,1
GER,Swimming Men's 220 yard Freestyle,1,0,0,0
GER,Swimming Men's 880 yard Freestyle,0,0,1,0
FRG,Weightlifting Men's Featherweight,0,0,0,1
LAT,Weightlifting Men's Lightweight,0,0,0,1
MAD,Judo Women's Half-Lightweight,0,0,0,2
MAD,Athletics Women's 200 metres,0,0,0,1
MON,"Art Competitions Mixed Architecture, Designs For Town Planning",0,0,0,1
MON,"Art Competitions Mixed Architecture, Architectural Designs",0,0,0,1
MAD,Athletics Men's 200 metres,0,0,0,2
MAD,Weightlifting Women's Middleweight,0,0,0,1
NEP,Taekwondo Women's Heavyweight,0,0,0,1
GHA,Boxing Men's Heavyweight,0,0,0,1
BAN,Archery Women's Individual,0,0,0,1
MON,Rowing Men's Single Sculls,0,0,0,2
BEL,"Shooting Mixed Rapid-Fire Pistol, 25 metres",0,0,0,1
MAD,Judo Men's Middleweight,0,0,0,1
MAD,"Cycling Men's Road Race, Individual",0,0,0,1
MAD,Swimming Women's 100 metres Backstroke,0,0,0,1
MAD,Alpine Skiing Men's Giant Slalom,0,0,0,1
MAD,Alpine Skiing Men's Slalom,0,0,0,1
AFG,Judo Women's Middleweight,0,0,0,1
UKR,Weightlifting Men's Heavyweight II,0,0,1,1
GBR,Cycling Women's BMX,0,0,0,2
BRA,Sailing Mixed Windsurfer,0,0,0,1
KEN,Archery Men's Individual,0,0,0,2
ARG,"Shooting Mixed Running Target, 50 metres",0,0,0,1
CHI,Athletics Men's Triple Jump,0,0,0,2
PHI,Shooting Mixed Trap,0,0,0,2
GER,Weightlifting Men's Bantamweight,0,0,0,2
ESP,"Wrestling Men's Middleweight, Greco-Roman",0,0,0,3
GRN,Athletics Men's 200 metres,0,0,0,2
BEL,Weightlifting Men's Super-Heavyweight,0,0,0,1
UKR,"Athletics Men's 3,000 metres Steeplechase",0,0,0,3
ZIM,"Shooting Mixed Rapid-Fire Pistol, 25 metres",0,0,0,2
ZIM,"Shooting Mixed Free Pistol, 50 metres",0,0,0,2
YUG,Boxing Men's Flyweight,0,1,0,1
TKM,"Wrestling Men's Light-Heavyweight, Greco-Roman",0,0,0,1
GBR,Art Competitions Mixed Architecture,0,0,0,1
FRA,"Shooting Men's Small-Bore Rifle, Any Position, 50 metres",0,0,0,1
CHI,"Athletics Women's 3,000 metres",0,0,0,1
PAK,Boxing Men's Heavyweight,0,0,0,1
SUI,"Shooting Men's Free Rifle, Prone, 600 metres",0,0,0,4
SUI,"Shooting Men's Free Rifle, 400, 600 and 800 metres, Team",0,0,0,5
PAR,Shooting Men's Double Trap,0,0,0,1
GER,Freestyle Skiing Women's Aerials,0,0,0,2
AUT,Diving Women's Synchronized Platform,0,0,0,2
LAT,Weightlifting Men's Light-Heavyweight,0,0,0,2
PUR,Athletics Men's Discus Throw,0,0,0,1
USA,Snowboarding Men's Parallel Slalom,0,0,0,1
AUT,Judo Men's Half-Lightweight,1,0,0,1
TKM,Weightlifting Men's Light-Heavyweight,0,0,0,1
YUG,Rhythmic Gymnastics Women's Individual,0,0,0,4
UAE,Judo Men's Half-Heavyweight,0,0,0,1
NED,Snowboarding Men's Giant Slalom,0,0,0,1
CHN,Boxing Women's Flyweight,1,1,0,0
FRA,"Shooting Mixed Running Target, 50 metres",0,0,0,1
BIZ,Cycling Men's Sprint,0,0,0,2
NZL,"Athletics Men's 3,000 metres Steeplechase",0,0,0,3
SLO,Athletics Men's Pole Vault,0,0,0,3
POR,Trampolining Women's Individual,0,0,0,3
COL,"Wrestling Women's Lightweight, Freestyle",2,0,0,1
AUT,"Fencing Women's epee, Individual",0,0,0,1
ISR,Alpine Skiing Men's Giant Slalom,0,0,0,2
ISR,Alpine Skiing Men's Slalom,0,0,0,2
SVK,Athletics Men's 800 metres,0,0,0,2
SRI,Judo Men's Lightweight,0,0,0,1
PHI,Judo Men's Lightweight,0,0,0,2
ESP,Swimming Women's 10 kilometres Open Water,0,0,0,3
KGZ,Cross Country Skiing Women's Sprint,0,0,0,1
POL,Judo Men's Open Class,0,0,0,2
RSA,Golf Women's Individual,0,0,0,2
GEO,Swimming Men's 400 metres Freestyle,0,0,0,1
HON,"Fencing Women's Foil, Individual",0,0,0,1
CUB,"Cycling Men's Tandem Sprint, 2,000 metres",0,0,0,2
PER,Athletics Men's Triple Jump,0,0,0,2
ARU,Athletics Men's Marathon,0,0,0,2
AUS,Art Competitions Mixed Music,0,0,0,1
IRI,Cross Country Skiing Women's 10 kilometres,0,0,0,1
BRA,Cycling Men's BMX,0,0,0,2
TUN,"Wrestling Men's Light-Heavyweight, Freestyle",0,0,0,2
AZE,"Equestrianism Mixed Jumping, Individual",0,0,0,2
TUN,"Wrestling Women's Middleweight, Freestyle",0,0,0,1
BRA,Diving Women's Springboard,0,0,0,6
BRA,Cross Country Skiing Men's Sprint,0,0,0,1
ARG,Diving Women's Platform,0,0,0,3
GBS,Athletics Men's 400 metres,0,0,0,1
ISV,"Shooting Men's Air Pistol, 10 metres",0,0,0,2
CAN,"Canoeing Men's Kayak Singles, 10,000 metres",0,0,0,2
LIB,Shooting Men's Skeet,0,0,0,1
BEL,"Canoeing Men's Kayak Singles, 200 metres",0,0,0,1
RSA,Rhythmic Gymnastics Women's Individual,0,0,0,2
JAM,Athletics Men's Shot Put,0,0,0,3
NCA,Swimming Men's 200 metres Freestyle,0,0,0,1
NCA,Swimming Men's 100 metres Backstroke,0,0,0,1
USA,Archery Men's Continental Style,0,0,0,1
RSA,"Athletics Men's Cross-Country, Individual",0,0,0,3
GDR,Athletics Women's 80 metres Hurdles,0,0,0,1
GUY,Cycling Men's Points Race,0,0,0,2
BOH,Athletics Men's 10 kilometres Walk,0,0,0,1
ROU,Judo Women's Half-Heavyweight,1,0,0,2
TUN,Athletics Men's Javelin Throw,0,0,0,1
GDR,Alpine Skiing Men's Downhill,0,0,0,1
GDR,Alpine Skiing Men's Giant Slalom,0,0,0,1
GDR,Alpine Skiing Men's Slalom,0,0,0,1
POL,Freestyle Skiing Women's Ski Cross,0,0,0,2
GER,Weightlifting Women's Super-Heavyweight,0,0,0,1
CHI,Athletics Men's Pole Vault,0,0,0,2
INA,Athletics Women's 200 metres,0,0,0,3
AUT,Freestyle Skiing Men's Aerials,0,0,0,2
AHO,Weightlifting Men's Light-Heavyweight,0,0,0,2
DOM,Weightlifting Women's Heavyweight,0,0,0,2
PAN,Judo Women's Heavyweight,0,0,0,1
PRK,Weightlifting Women's Heavyweight,0,0,1,0
WIF,"Cycling Men's Road Race, Individual",0,0,0,1
WIF,Cycling Men's Sprint,0,0,0,1
WIF,"Cycling Men's 1,000 metres Time Trial",0,0,0,1
LTU,Cycling Women's BMX,0,0,0,1
COL,"Wrestling Men's Featherweight, Freestyle",0,0,0,2
CUB,"Shooting Men's Running Target, 10 metres",0,0,0,1
PUR,Tennis Men's Singles,0,0,0,1
MLT,Sailing Mixed Two Person Keelboat,0,0,0,2
ISR,Judo Women's Extra-Lightweight,0,0,0,1
KAZ,Swimming Women's 200 metres Freestyle,0,0,0,1
MKD,Athletics Women's 400 metres,0,0,0,1
SRB,Athletics Men's 110 metres Hurdles,0,0,0,1
SRB,Athletics Men's Marathon,0,0,0,3
YUG,"Wrestling Men's Welterweight, Freestyle",1,0,0,3
URU,Weightlifting Women's Featherweight,0,0,0,1
LIE,Athletics Women's 400 metres,0,0,0,1
LIE,"Athletics Women's 1,500 metres",0,0,0,1
LIE,Athletics Women's 800 metres,0,0,0,1
AUT,Tennis Women's Doubles,0,0,0,4
ITA,"Shooting Men's Military Rifle, 200 metres",0,0,0,1
PAR,Rowing Men's Single Sculls,0,0,0,2
VEN,Weightlifting Women's Flyweight,0,0,0,1
COL,Boxing Men's Super-Heavyweight,0,0,0,1
ESP,"Ski Jumping Men's Large Hill, Individual",0,0,0,3
PUR,Weightlifting Women's Light-Heavyweight,0,0,0,1
PER,Boxing Men's Bantamweight,0,0,0,1
PHI,Taekwondo Women's Welterweight,0,0,0,2
CHI,Triathlon Women's Olympic Distance,0,0,0,3
PAR,Swimming Women's 100 metres Freestyle,0,0,0,2
MDV,"Athletics Men's 1,500 metres",0,0,0,1
IOA,"Wrestling Men's Flyweight, Greco-Roman",0,0,0,1
ITA,"Canoeing Men's Kayak Singles, 200 metres",0,0,0,1
MLT,Swimming Women's 100 metres Freestyle,0,0,0,2
MLT,Swimming Women's 100 metres Backstroke,0,0,0,1
USA,Weightlifting Women's Featherweight,0,0,0,1
RSA,Athletics Women's Javelin Throw,0,1,0,4
ARG,Shooting Mixed Skeet,0,0,0,5
RSA,Table Tennis Women's Singles,0,0,0,1
NZL,Skeleton Men's Skeleton,0,0,0,4
SEY,Swimming Men's 100 metres Breaststroke,0,0,0,1
SEY,Swimming Men's 200 metres Breaststroke,0,0,0,1
BAH,Diving Women's Springboard,0,0,0,1
GUY,Swimming Men's 50 metres Freestyle,0,0,0,1
GUY,Swimming Men's 100 metres Freestyle,0,0,0,2
THA,Athletics Women's 100 metres Hurdles,0,0,0,2
GBR,"Art Competitions Mixed Literature, Lyric Works",0,0,0,1
COK,"Swimming Men's 1,500 metres Freestyle",0,0,0,1
USA,Athletics Men's Pentathlon (Ancient),0,0,0,3
NZL,Badminton Women's Singles,0,0,0,2
GBR,"Athletics Men's 2,500 metres Steeplechase",0,1,0,0
ALB,"Shooting Men's Rapid-Fire Pistol, 25 metres",0,0,0,1
CRC,Athletics Women's 400 metres,0,0,0,3
CRC,Athletics Women's Long Jump,0,0,0,1
CRC,Athletics Women's Pentathlon,0,0,0,1
SUI,Judo Women's Middleweight,0,0,0,1
PHI,Weightlifting Men's Light-Heavyweight,0,0,0,1
URU,Cycling Men's Sprint,0,0,0,1
MEX,Boxing Men's Heavyweight,1,0,0,0
VEN,Swimming Women's 100 metres Backstroke,0,0,0,4
CHA,Judo Men's Half-Lightweight,0,0,0,1
SUR,"Athletics Men's 1,500 metres",0,0,0,1
PUR,Diving Women's Platform,0,0,0,2
GUA,"Fencing Women's Foil, Individual",0,0,0,1
URU,Athletics Women's 400 metres Hurdles,0,0,0,1
FSM,Athletics Men's Marathon,0,0,0,1
CUB,Swimming Men's 200 metres Butterfly,0,0,0,1
HON,Judo Women's Lightweight,0,0,0,1
PUR,Sailing Mixed Two Person Heavyweight Dinghy,0,0,0,4
DOM,Taekwondo Women's Heavyweight,0,0,0,1
CUB,Weightlifting Women's Middleweight,0,0,0,1
DOM,Weightlifting Men's Heavyweight II,0,0,0,1
VEN,"Wrestling Men's Featherweight, Greco-Roman",0,0,0,2
PUR,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",0,0,0,1
VEN,Athletics Women's Hammer Throw,0,0,0,2
PUR,"Wrestling Men's Middleweight, Greco-Roman",0,0,0,1
DEN,Taekwondo Men's Featherweight,0,0,0,1
USA,Judo Women's Half-Middleweight,0,0,0,4
CAY,Swimming Women's 800 metres Freestyle,0,0,0,1
CAY,Swimming Women's 200 metres Butterfly,0,0,0,1
SLO,Snowboarding Men's Boardercross,0,0,0,1
FIJ,Athletics Women's 100 metres Hurdles,0,0,0,2
ISL,Athletics Men's 110 metres Hurdles,0,0,0,2
YUG,Swimming Men's 400 metres Individual Medley,0,0,0,1
FIJ,Cross Country Skiing Men's 15 kilometres,0,0,0,1
FIJ,Cross Country Skiing Men's 10 kilometres,0,0,0,1
CRO,Swimming Men's 100 metres Breaststroke,0,0,0,3
CRO,Swimming Men's 200 metres Breaststroke,0,0,0,1
MDA,Swimming Men's 400 metres Freestyle,0,0,0,3
GER,Weightlifting Women's Featherweight,0,0,0,2
FRG,Judo Men's Half-Lightweight,0,0,0,2
DEN,"Art Competitions Mixed Architecture, Unknown Event",0,0,0,1
AUT,Cross Country Skiing Women's 15 kilometres,0,0,0,1
CHI,Rowing Men's Double Sculls,0,0,0,2
ECU,Boxing Men's Light-Welterweight,0,0,0,2
PAR,Athletics Men's 400 metres,0,0,0,2
VEN,Athletics Women's Triple Jump,0,1,0,0
ESP,Cross Country Skiing Men's Sprint,0,0,0,1
NEP,"Athletics Men's 1,500 metres",0,0,0,1
BEL,"Canoeing Women's Kayak Singles, Slalom",0,0,0,1
TCH,Swimming Men's 100 metres Butterfly,0,0,0,3
ISV,Sailing Women's One Person Dinghy,0,0,0,1
ITA,"Athletics Women's 3,000 metres Steeplechase",0,0,0,1
PUR,Taekwondo Men's Welterweight,0,0,0,1
MEX,Athletics Women's Long Jump,0,0,0,2
MEX,Athletics Women's Pentathlon,0,0,0,1
PLW,Athletics Men's 200 metres,0,0,0,1
EST,Swimming Women's 100 metres Breaststroke,0,0,0,1
ITA,Freestyle Skiing Men's Aerials,0,0,0,3
ISR,Weightlifting Men's Middleweight,0,0,0,2
LIB,"Wrestling Men's Middleweight, Greco-Roman",0,0,0,1
RUS,Cycling Women's Omnium,0,0,0,1
BEL,Speed Skating Women's 500 metres,0,0,0,1
ECU,"Shooting Men's Air Rifle, 10 metres",0,0,0,3
ECU,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0,0,0,2
GUA,Shooting Men's Skeet,0,0,0,4
URU,Judo Men's Middleweight,0,0,0,1
NCA,Boxing Men's Welterweight,0,0,0,1
GUA,Shooting Mixed Skeet,0,0,0,7
ISR,"Fencing Men's Sabre, Individual",0,0,0,2
BEL,Sailing Women's Windsurfer,0,0,0,4
GER,"Weightlifting Men's Unlimited, One Hand",1,0,0,1
GEQ,"Athletics Men's 5,000 metres",0,0,0,1
LAT,"Wrestling Men's Lightweight, Greco-Roman",0,0,0,1
SWE,Weightlifting Women's Lightweight,0,0,0,1
NED,Weightlifting Men's Lightweight,0,0,0,4
KGZ,Biathlon Women's 7.5 kilometres Sprint,0,0,0,1
KGZ,Biathlon Women's 15 kilometres,0,0,0,1
YUG,"Cycling Men's Individual Pursuit, 4,000 metres",0,0,0,1
VEN,Athletics Women's 20 kilometres Walk,0,0,0,1
PHI,Shooting Men's Skeet,0,0,0,1
PUR,Athletics Men's Shot Put,0,0,0,1
NED,"Wrestling Men's Welterweight, Greco-Roman",0,0,0,2
SAM,Athletics Men's Discus Throw,0,0,0,5
JAM,Boxing Men's Light-Welterweight,0,0,0,1
EST,"Shooting Women's Air Pistol, 10 metres",0,0,0,1
EST,"Shooting Women's Sporting Pistol, 25 metres",0,0,0,1
GER,"Cycling Men's 10,000 metres",0,0,0,1
BOH,Tennis Women's Singles,1,0,0,0
BOH,Tennis Mixed Doubles,1,0,0,0
USA,Judo Women's Heavyweight,0,0,0,3
GEO,Athletics Men's 50 kilometres Walk,0,0,0,1
BRU,Athletics Men's 400 metres,0,0,0,1
GUA,Weightlifting Men's Middle-Heavyweight,0,0,0,1
ANZ,Athletics Men's 400 metres,0,0,0,1
VIN,Athletics Women's Long Jump,0,0,0,1
GBS,"Wrestling Women's Flyweight, Freestyle",0,0,0,1
PER,Boxing Men's Light-Flyweight,0,0,0,1
CHI,Sailing Mixed Two Person Keelboat,0,0,0,2
SMR,Athletics Men's High Jump,0,0,0,1
ARG,"Canoeing Men's Canadian Singles, Slalom",0,0,0,2
GER,"Art Competitions Mixed Sculpturing, Reliefs",0,0,1,1
EGY,Rhythmic Gymnastics Women's Individual,0,0,0,2
POL,Judo Women's Extra-Lightweight,0,0,0,3
FRG,Rhythmic Gymnastics Women's Individual,1,0,0,3
GDR,Cycling Women's Sprint,0,1,0,0
SWE,"Athletics Men's 3,500 metres Walk",0,0,0,1
SWE,Athletics Men's 10 mile Walk,0,0,0,1
IRL,Weightlifting Men's Middle-Heavyweight,0,0,0,1
ROU,"Canoeing Men's Canadian Singles, 10,000 metres",0,0,1,0
CYP,Swimming Women's 200 metres Butterfly,0,0,0,1
MAR,Sailing Men's Windsurfer,0,0,0,1
FSM,Swimming Women's 100 metres Butterfly,0,0,0,1
MDA,Alpine Skiing Men's Giant Slalom,0,0,0,1
AUS,Athletics Men's 60 metres,1,0,0,0
AUS,"Athletics Men's 5,000 metres, Team",0,0,1,0
TKM,Swimming Women's 100 metres Backstroke,0,0,0,1
MKD,Athletics Women's 100 metres,0,0,0,2
NOR,"Shooting Mixed Free Pistol, 50 metres",0,0,0,3
NOR,"Wrestling Men's Light-Flyweight, Greco-Roman",0,0,0,3
GEO,Beach Volleyball Women's Beach Volleyball,0,0,0,2
ESP,Cycling Women's Individual Time Trial,0,0,0,6
GUA,Sailing Men's Windsurfer,0,0,0,1
CZE,Swimming Men's 100 metres Butterfly,0,0,0,3
LAT,Luge Mixed Team Relay,4,0,0,0
RSA,"Canoeing Men's Kayak Singles, 500 metres",0,0,0,4
AUT,Swimming Men's 200 metres Obstacle Course,0,1,0,1
RUS,Weightlifting Men's Heavyweight I,0,0,0,2
ISR,Swimming Women's 200 metres Freestyle,0,0,0,1
ISR,Swimming Women's 200 metres Butterfly,0,0,0,2
ESP,Judo Men's Half-Heavyweight,0,0,0,1
LAT,Modern Pentathlon Women's Individual,0,1,0,3
BLR,Cross Country Skiing Women's Team Sprint,0,0,0,2
EUN,Swimming Women's 100 metres Breaststroke,0,0,1,1
EUN,Swimming Women's 200 metres Breaststroke,0,0,0,2
SLO,Athletics Men's 800 metres,0,0,0,1
NGR,"Wrestling Women's Light-Heavyweight, Freestyle",0,0,0,1
MEX,Weightlifting Men's Light-Heavyweight,0,0,0,1
DOM,"Wrestling Men's Featherweight, Freestyle",0,0,0,1
NCA,Athletics Women's Javelin Throw,0,0,0,1
VEN,Swimming Women's 200 metres Backstroke,0,0,0,2
ESA,Sailing Mixed One Person Dinghy,0,0,0,1
ESP,Taekwondo Women's Heavyweight,0,0,0,2
ESP,Judo Men's Lightweight,0,0,0,5
VEN,Judo Men's Heavyweight,0,0,0,1
HKG,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0,0,0,5
LAT,Speed Skating Men's Allround,0,0,0,1
LTU,Alpine Skiing Men's Giant Slalom,0,0,0,3
LTU,Alpine Skiing Men's Slalom,0,0,0,3
LAT,"Canoeing Men's Kayak Doubles, 200 metres",0,0,0,2
LAT,"Canoeing Men's Kayak Singles, 200 metres",0,0,0,1
MRI,Weightlifting Men's Heavyweight II,0,0,0,1
EST,Athletics Women's Discus Throw,0,0,0,2
FIN,Snowboarding Women's Parallel Giant Slalom,0,0,0,2
GEO,Athletics Men's 100 metres,0,0,0,1
RUS,Badminton Women's Doubles,2,0,0,4
ARG,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",0,0,0,2
ROU,"Cycling Men's Individual Pursuit, 4,000 metres",0,0,0,1
BEL,Athletics Men's Pentathlon,0,0,0,2
NOR,Sailing Men's One Person Dinghy,0,0,0,3
NED,Athletics Women's 400 metres,0,0,0,4
SRB,"Canoeing Women's Kayak Singles, 500 metres",0,0,0,1
UZB,"Fencing Men's Foil, Individual",0,0,0,1
TKM,Athletics Women's 200 metres,0,0,0,1
RUS,"Canoeing Men's Kayak Singles, 500 metres",0,0,0,4
IRL,Athletics Women's High Jump,0,0,0,1
IRL,"Athletics Men's Cross-Country, Individual",0,0,0,1
UKR,Cycling Men's Points Race,0,0,0,4
EUN,Badminton Women's Singles,0,0,0,1
BEL,Swimming Men's 10 kilometres Open Water,0,0,0,2
POL,"Speed Skating Women's 5,000 metres",0,0,0,3
UKR,"Cycling Men's Mountainbike, Cross-Country",0,0,0,4
PRK,Boxing Men's Light-Welterweight,0,0,0,1
EGY,"Canoeing Men's Kayak Singles, 1,000 metres",0,0,0,1
SYR,Judo Men's Middleweight,0,0,0,1
EST,Shooting Mixed Trap,0,0,0,1
AND,Swimming Women's 200 metres Individual Medley,0,0,0,2
CZE,"Speed Skating Women's 3,000 metres",0,1,1,1
CZE,"Speed Skating Women's 5,000 metres",0,0,2,1
LTU,Athletics Women's Heptathlon,0,1,0,6
IOA,"Wrestling Men's Lightweight, Greco-Roman",0,0,0,1
NCA,Cycling Women's Sprint,0,0,0,1
NCA,"Cycling Women's Individual Pursuit, 3,000 metres",0,0,0,1
YUG,Boxing Men's Bantamweight,0,0,0,2
NAM,"Shooting Men's Air Pistol, 10 metres",0,0,0,3
